"custId","s1"
15947,0
15949,0.52818930187475
15950,0.104197736280672
15951,0.328303942302367
15952,0
15953,1.57827202755305
15957,0
15958,0
15959,0.103004687494694
15960,0
15963,0
15964,1.37868972127662
15965,2.00909597681949
15966,0
15967,0
15968,0
15970,0
15971,0
15973,0
15976,0.58490732327452
15978,0
15983,0
15985,0.185307451898149
15986,0
15987,0
15988,2.02778913421441
15991,0.714447700073171
15992,0
15993,0.323172855775211
15995,0.100819776199917
15999,0.101359653596269
16002,0
16005,0.146202754349609
16007,0
16008,0
16009,0
16010,0
16013,0.0143380135171045
16020,2.35892235118907
16021,0
16022,0
16023,0.101001199395849
16028,0
16030,0
16031,0
16034,0.156017831645054
16035,1.92043550243659
16037,1.8109291433515
16038,0
16043,0.316656917734584
16044,1.2545394091555
16045,0.104403624785472
16048,0
16049,0
16050,0
16052,0
16053,0.123579748417652
16054,0.147222496181832
16057,0
16058,0
16061,0
16062,0
16063,0.21249803921405
16064,0
16067,0
16068,0
16073,0
16074,3.21576958222531
16077,0
16078,0
16079,0.0942611574657537
16082,0.111672887070947
16084,0
16087,0
16088,0.231810463867085
16091,1.29295879338091
16092,0.102999405924636
16093,0.123654711229205
16095,0.731814337253984
16096,0
16097,2.98030161872895
16098,0
16102,2.13560808887709
16106,0
16107,0
16108,0
16110,1.49544192925344
16114,0.101481861464672
16115,0.369648572163705
16116,0
16117,0
16118,0.0312157857306872
16119,0
16126,0
16130,0.894926363703274
16132,2.78035245241436
16135,0
16141,2.63777211878755
16142,1.21260483272768
16145,1.978429143095
16148,2.1397323956599
16149,0.857771274533016
16151,2.22207125201244
16153,0.195047047265559
16154,0.153446662558737
16155,1.01614079920431
16161,0.012167399247673
16162,0
16164,0.104311421264038
16167,0.646494407003288
16168,0
16169,2.99431672499675
16172,1.71170394234225
16174,0
16175,0.648127384308449
16176,0
16183,0
16187,0
16188,0
16189,0.146644524691279
16190,1.25200290317778
16191,1.00926031708543
16193,0.022184463082576
16195,0.147252027802686
16196,0
16201,1.34554503363518
16203,0.0193586261929966
16204,0
16205,0
16206,0
16211,1.48580901874788
16212,0.104039613200848
16215,0
16216,0.556940342634338
16219,0
16220,0.103560117349776
16221,0
16223,0.148459737289342
16231,0
16236,0.153701654813774
16237,0.649066297810677
16239,1.17940506581179
16240,0
16241,0
16242,5.39162779015429
16246,0
16249,2.2477450434971
16250,0.62653058608696
16252,0
16255,0
16258,0
16264,0.148521480418527
16265,1.49153299067263
16268,0.675627156921182
16270,0
16271,0
16274,0
16278,0.234917066929914
16284,1.66632386402399
16289,0.337710542764619
16292,0
16294,0
16295,0
16296,0
16298,0
16305,0.0224474039696436
16306,1.55331409467448
16308,0
16309,0.247211688653722
16312,0
16313,0.152778323599862
16317,0
16318,0
16319,0
16322,0
16323,0.573561317612198
16324,0.113739727657594
16326,0.539856456875835
16327,0
16328,0
16330,0
16338,0.204476754147861
16340,0
16341,0
16342,0.0975427179192057
16343,0.463362378283678
16344,2.2594194059917
16346,1.14836480925737
16347,0
16349,4.95469812717536
16351,0.116818789122571
16352,0
16353,1.11461944961577
16355,0
16358,0
16360,0.0263418449177339
16361,2.99653867401791
16367,0
16369,0.581134055938219
16372,0
16373,1.66881756209107
16374,0
16380,0.284853967666428
16383,0
16392,0.627457417953744
16398,0
16400,0.277020601327941
16401,1.11397010704865
16404,0
16405,2.03006879863169
16406,0.123943776146723
16407,2.13632253286264
16408,0.00472286738066963
16409,0
16411,1.13054449767611
16413,2.59107971170971
16415,0
16416,0
16419,0.104297044688333
16420,1.06052384087975
16422,0.0192244776637156
16424,0
16425,0.100748502756089
16426,0
16429,1.38426039661696
16430,0.853368351618092
16436,1.70190456653558
16438,0
16439,0.320680678227959
16440,4.8445325804798
16441,0
16443,0
16444,0.103635198632754
16446,0
16447,0
16448,0.10319195493742
16451,1.34806579301458
16453,1.12383921779359
16455,0.109305697201823
16458,0.263319665166906
16459,0.426662211317842
16463,0.862976877320517
16464,0
16466,0.334175447979517
16470,0.119678661902188
16471,0.103826458673593
16472,0.641724331220673
16473,0
16474,0.104060006459222
16476,0
16478,2.39145110854124
16481,0.100604082777855
16485,0
16488,0.103151297093756
16489,0
16490,0
16494,0
16495,0.147573865231443
16498,0.802659197596683
16502,0.331596608399076
16503,0.252858349874917
16507,0.25889887299498
16509,0.114784748085069
16514,0
16515,0
16516,0.188694522018873
16517,0
16519,0.374769318205046
16520,1.33449481459636
16521,0
16523,0
16526,0
16528,1.65158314602349
16529,0
16534,0
16535,0
16536,0
16542,0
16543,0.648035113511809
16546,0
16547,0
16548,0
16550,0
16552,0
16553,0.7331045992647
16556,0.103580378642656
16557,0
16558,0.0785254287216688
16559,0
16560,1.36373701916196
16562,0
16565,1.68571130889211
16570,0
16572,0.149481285649272
16573,0.103381528298565
16574,0.0993758230399486
16582,0
16583,0
16587,0.119907942941489
16589,1.13001092768357
16590,0
16594,0
16597,0.188759267975344
16599,0.641824360306122
16601,1.52128143473233
16604,0.102502966899653
16606,0
16607,0
16610,0.051944280983196
16612,0.109697766462229
16614,0.102820379576705
16615,0
16616,0
16617,0
16619,0
16623,1.7538046451409
16624,0
16626,0.646371976330523
16629,0
16632,0.11148317060096
16634,0
16635,1.35906232873887
16636,0
16637,2.46993215980403
16640,0
16642,0
16643,1.11709051268737
16648,0
16650,0
16651,1.12577571208449
16652,0.0986251380702465
16653,0.330660630168781
16654,0
16655,0
16656,0.145569735780996
16659,0
16660,0.104264470362187
16664,1.12217563681596
16665,0.204465752132333
16666,1.4481020412191
16668,0
16670,0.430135331251508
16672,0.108659559026395
16675,0.102987605900666
16678,0.974185759520074
16679,5.46513682448485
16683,1.51201012055223
16684,2.1842587626067
16688,0
16692,0.00535301520573661
16693,1.54483083189767
16700,0
16702,0
16703,0
16705,0
16708,0.256362144404028
16710,0.583004252954349
16711,0.193077723162323
16712,0
16713,0
16714,2.659966264254
16717,0.102979870974978
16718,1.16382765997801
16720,0.190088300821141
16721,0.202577517565983
16723,1.46688240140609
16724,0
16727,0.189972236640579
16728,0
16733,0
16734,0.409023257310654
16736,0
16738,0
16739,0
16742,0
16743,0
16745,0
16748,1.86868921149537
16749,0
16754,0.990696312100147
16757,1.71303864446983
16759,0.199587007267628
16760,0
16761,0
16766,0
16767,0
16768,0.18506440140505
16769,0
16775,0.191645161512355
16779,0
16781,0
16782,0
16783,0
16786,0
16788,0
16792,1.29501082965016
16793,1.1744614732096
16798,0.619338576021716
16799,0.249399841163086
16803,0.336316138313589
16804,0
16810,0.649709579459826
16813,0
16814,0
16815,0
16816,0
16818,1.67048034905349
16821,0
16822,0
16824,0
16825,1.11658244599878
16826,0.10334569763728
16827,0.0238260560423096
16829,0.102817932302613
16830,0.889442204571518
16832,0
16833,0.00228330117104858
16840,1.67036684820477
16841,0.838337548783274
16842,0
16844,1.22813182787132
16846,0
16847,0
16848,0.277132095133684
16852,0.37770409156763
16853,0
16854,0.479738334363095
16856,1.28788048559674
16862,0
16864,0
16867,1.34657068005934
16868,1.86894521738406
16869,0.146001122842355
16871,0
16876,0
16880,0
16883,2.38014140241257
16889,0
16890,0
16892,0
16893,1.95966059138998
16894,0
16896,0
16903,0
16904,0
16908,0.334146279107212
16912,0
16921,0
16925,0
16926,0
16928,0.102806477303393
16929,0
16930,0
16934,0
16935,0
16936,0.224959729957071
16938,1.73068309152505
16939,1.02579200033242
16940,0
16942,0
16945,0.0979806475094338
16946,0
16947,0.157546364861026
16948,0
16952,1.34403634996537
16955,0.581543897006545
16958,0.103892293500126
16959,0.0291308642153127
16960,0.105306721875497
16961,0
16964,0
16965,0
16966,0
16967,0.101856057275822
16968,0
16969,0
16970,0.116268365332696
16971,0.103652268387471
16974,0.209785820997107
16975,0.978259571542472
16977,0.547553183641035
16978,1.12968818783707
16979,0.100026127585406
16980,0.114570002592653
16982,0.160955329109638
16985,0
16987,0.117825715298018
16988,0
16989,0.25162868832319
16991,0
16992,0
16996,0
16997,1.13215007465404
16998,0.102429579581109
17000,0
17001,0.917914832582656
17002,0
17003,1.27693785669353
17004,0
17006,0
17007,0
17008,0
17012,0
17018,0.108582528973372
17020,1.1418581195625
17021,0.0417551230545636
17022,0
17023,0.545335589990942
17025,0
17026,1.3126391385846
17028,0.103297118311283
17030,4.02039136636239
17032,0.330683600308347
17038,0
17039,0.0981553174697156
17040,0.102885431403551
17041,0
17044,0
17045,0
17048,0.11390905863006
17049,0.231721670969155
17051,0.290492549704387
17053,0.10173560832183
17054,0
17061,0
17063,0
17066,1.73413794823041
17069,0
17070,0
17071,0.183977355814808
17074,0.388491856775101
17077,0.983409533900188
17079,0
17080,0.105653695514681
17086,2.84216818201281
17087,1.87618480672221
17088,0.0991114185260833
17090,0.166455613998821
17091,0
17092,0.161452764964505
17094,0
17095,0
17099,3.38415725329945
17100,0.00605753951066235
17103,0
17104,0.530310824182585
17106,0
17109,0
17110,0.000992467867434232
17116,0
17117,0.102184324139045
17119,0.104027593033888
17120,0
17122,0
17123,1.19908715525651
17130,1.78719151182261
17131,0
17132,1.77275323030724
17133,0
17134,0.167287092855023
17136,0.205536550505221
17137,1.94704539709024
17140,0
17141,0
17144,1.13078471847585
17147,0
17148,0
17149,0
17151,0.10232982221431
17153,0
17154,0.0972599948538
17159,0.810785137641182
17160,0.198556260016765
17161,0
17162,0
17163,2.75625444113677
17164,0.0302729025401662
17165,0.448401306532688
17167,0
17172,0
17173,0
17175,0
17176,0.638575143446266
17178,0.273960601955409
17179,0.101925729811274
17181,0
17182,0
17183,0.249026796480539
17184,0
17185,0.97694239379032
17188,0.0969036612972687
17189,0
17192,0
17195,0
17196,0
17199,0.754318859872903
17200,0
17204,0
17205,0
17208,0
17211,0.255688288049959
17213,0
17214,1.28122791874382
17217,1.0507749291108
17219,0.0245652746888219
17222,0
17224,2.77731042871394
17225,0
17232,0
17233,1.44854196763832
17235,0
17236,0
17241,0
17243,1.29093675479921
17248,1.94823089053129
17250,0
17251,1.51315680053597
17252,0
17253,2.40227113770848
17254,0
17255,0.217448056172799
17256,0
17258,0.163979929029911
17260,0.370354878052693
17263,0
17264,3.12958930447478
17265,1.35975035204688
17270,0.145806193173371
17272,0
17273,0.0951426018791501
17275,0
17276,0.10216228568736
17277,0.112256606768541
17278,0.981657721563459
17282,0.244374291646629
17283,0.63176712294389
17284,0
17287,0
17290,0
17291,0
17293,0.388272789856648
17295,0.0259826952769757
17298,0
17303,0.102231802185434
17305,0.14678969674222
17308,0
17309,0.254734442168954
17310,1.22056360078564
17311,1.95111919780866
17314,0
17316,0.102479751135311
17317,0.00444160312181285
17319,2.07484649015652
17320,0
17321,0
17322,0.336380496969933
17324,0.00890860037803876
17327,2.00330691025431
17330,1.37144930342902
17332,0
17333,0
17334,0
17335,2.48643907424082
17336,0.689406265083371
17339,0
17341,0.00223395098389489
17343,1.71519336259529
17344,0
17348,1.73356609474665
17349,0
17350,1.13888991191166
17351,0
17354,2.47741140853914
17356,0.0283784885935412
17357,1.28205024033744
17358,2.02835521586232
17359,0
17360,0
17362,1.12355680984409
17363,0
17364,0
17365,0
17367,0.774910666164759
17369,1.39968006755698
17371,0.438110700719316
17374,0.140811959131001
17376,0.112807799393201
17379,1.96270801113525
17380,0.496346303053093
17384,0.11526141761562
17389,0.123847462150228
17390,0.338091082282107
17392,0.00896877409158892
17394,0
17395,0.343610944174848
17397,0
17399,0
17400,0
17402,0
17404,0.111908635242415
17406,2.79200895511063
17407,0
17410,0.75974293394415
17411,0
17414,0
17417,0
17418,0.546409953151981
17419,1.38182763094158
17420,3.82808189778995
17423,0
17426,0
17429,0
17430,0.103737757614049
17431,0
17434,2.00048920494507
17435,1.09128340341329
17436,0
17437,0
17439,0.110965066121625
17441,0.291962758657107
17443,0
17444,0.111785500829488
17447,0
17450,0
17453,1.3609031839288
17454,0.104882687534259
17456,0.154943441376766
17463,0
17464,0
17467,0.322735435306171
17468,3.97883159863862
17473,0.433943590501117
17474,0
17476,0.157237491079526
17479,0.146938076895972
17481,0
17482,0
17483,0
17485,0.100464707213554
17486,0.0543285657810715
17488,0
17489,0
17490,0
17491,1.58992669897164
17494,2.32526126310097
17496,0
17497,0.00205852689523711
17499,0
17500,0.113485454988002
17501,2.0726154666597
17503,0
17504,0
17506,0
17522,0.780869950327825
17525,0
17527,0
17530,0
17531,0.365172055470299
17532,0
17534,3.10092330445638
17538,0.114047404667011
17540,3.51622670880777
17542,0
17543,1.66842716667879
17544,0
17547,0
17549,0.156358965147052
17552,0.00213518627775389
17553,2.481410273586
17556,0
17557,0.959284224073298
17558,0.101775675294571
17561,2.68287293149281
17562,2.83701590083877
17567,2.28166838404782
17570,0
17572,0
17574,0.142291031711401
17575,0
17576,3.35031492319541
17577,1.25105969782002
17578,0.103534848689642
17584,0
17588,0
17589,0
17591,0.370175515633529
17593,0.654656220607105
17595,1.53148016497324
17596,2.76356130952862
17597,1.50125489721068
17600,0
17603,0.106438218948868
17605,0
17608,0.639969629934956
17609,0.496933211613412
17610,0.952882381630259
17611,1.11443978627623
17612,0
17613,0.691667083929744
17616,0
17617,0.0242502936026212
17618,0
17619,0
17620,0.200732281915577
17621,0
17624,0
17628,0
17629,0
17632,0.185178080268737
17637,0.232809525346662
17638,0
17643,0
17644,0.527733892118828
17645,0
17647,1.6988771690974
17648,0
17650,0.148536881891834
17651,0.305260357075979
17652,0
17656,0
17657,0
17658,0
17659,0.285413729250921
17661,0
17664,0
17670,1.5187246436464
17671,0
17673,0.817164053722687
17676,0
17678,0.160347425107452
17681,0.0147623881294963
17682,0
17684,0
17685,0.782196986191641
17686,0.632688982696393
17688,0.637977739412223
17693,1.70958644064121
17696,1.52462406264012
17699,0.422883678484525
17704,0
17705,2.0980981975043
17706,0.469693292904482
17707,1.31363363115351
17708,0.235458360736532
17710,1.4746359646969
17718,2.79670914901939
17720,0
17721,0
17722,8.18040601651482
17724,1.95276190134321
17725,0
17727,0.0986073714120201
17730,0
17731,0
17733,0.630847109577811
17735,0
17736,0
17738,0
17739,2.54931124678521
17741,0.406494563814928
17745,0
17747,1.40957731251659
17748,3.15262276368802
17751,0
17752,0.185555553493262
17755,0.729239059433674
17756,1.00679400674432
17759,0.629278262318893
17761,1.12437126387546
17762,0.200218246012384
17765,0
17767,1.09469007574769
17769,0
17770,0
17772,0.0297430651760056
17776,0
17780,1.84980195636656
17782,0
17784,0.83848284419848
17785,0
17786,0.112025105627
17787,0.373230582513124
17788,3.29332740327047
17789,1.01337601239245
17797,0.377781476809586
17800,0
17801,0.623451737147526
17803,0
17804,1.09322624120838
17805,0.830045361304968
17806,1.64093801645063
17810,0.103831182386954
17811,0
17815,0
17816,0.163235694928902
17818,0.150337781972014
17821,3.18134077698157
17827,0.0569493655154685
17829,0
17830,0
17831,0
17835,0
17836,0.0972509004557816
17839,0
17842,0
17843,0
17845,0.0140347685515942
17846,0.769302989011517
17847,1.44525752973904
17849,0.162946961252721
17851,1.06785313201573
17853,0
17854,0
17857,0
17860,0
17862,0
17863,1.2201069154672
17864,0.106093595916152
17865,1.1165763996248
17871,0
17877,2.96717732269263
17879,0.19450700870558
17882,0.225926524379686
17885,0.897329629667648
17886,0
17889,0.516187309827833
17891,3.09947453839903
17892,0
17894,0.019866601981074
17895,0.256493054973219
17899,1.53915404686805
17900,0
17902,0
17904,0
17910,0.164497963057961
17913,0.0996527392173785
17915,0.11184004850193
17917,0
17918,0
17920,0.093863169215082
17924,1.92726399573682
17925,0.205311362973055
17928,0
17929,0.12315423737181
17930,0.6452287199459
17931,0
17932,0.0956472835513149
17935,0.654501054111692
17936,0.447150250692387
17938,0.0964116586320443
17939,1.02109805311117
17940,0.245683058898369
17941,0
17944,0
17945,0.101376123128911
17947,0.108306477904523
17948,0
17950,2.08487758480544
17954,0.095723717626006
17956,0.163215123954518
17957,0.0973853855006184
17963,0
17964,0.102964126953471
17971,0.499626781643115
17972,0.379127596577558
17973,0
17975,0.118469509785874
17976,0
17977,0.20406567238045
17978,0
17979,0.115127765055532
17980,1.27601697719148
17981,0
17982,0
17984,0.547246986313777
17988,0
17990,0
17991,1.52915871890316
17994,0
17995,0
17996,0.205508823201425
17999,1.01140368277723
18001,0
18004,0
18014,0
18016,1.43087016324543
18017,0.632467290871195
18018,2.21300167777907
18020,0
18022,0
18023,0.212204285580092
18024,0
18025,0.0268378895815318
18026,0
18027,1.34092284585107
18028,0
18029,0.244183676377384
18030,0.109692528787367
18035,0
18036,0.114181229361136
18038,1.05626489751457
18041,0.103046933638031
18043,2.12963830003569
18048,0.759158935593931
18050,1.33239343418067
18056,0.339987334398243
18057,1.32673709274546
18060,0
18062,0.235669964780407
18066,0.00451308666809025
18067,0
18071,0.156824182579738
18075,0.647466381218052
18079,0.0170762481578826
18081,1.7383137230176
18082,1.11828807170542
18088,0
18089,1.18076475290636
18091,0.113751470737073
18092,0.10026068398127
18093,0
18095,0
18097,2.0941340696764
18099,0.643925172995034
18100,0.291375022220327
18102,0.11655193236312
18106,0
18110,0
18113,0
18114,0
18116,0
18118,0.645610576196965
18122,0.109549100218805
18124,0
18125,0.0971583898576172
18126,3.2542510534969
18127,0.274442091685662
18128,0.361931007058683
18131,0.822365726793882
18134,0.143579974464135
18135,0
18138,0
18141,0
18142,0.0748751318335903
18144,0
18147,0
18148,0
18151,1.96690422229077
18153,0
18154,0
18155,2.21205894118404
18156,0
18157,0
18158,0
18160,1.45701558777137
18163,0
18165,1.1296224927035
18168,0
18171,0
18172,0.103567792986824
18173,0
18174,0.564759482359258
18181,0.111070893953828
18182,0
18184,0
18186,0
18187,1.02363517941121
18189,0
18192,0.109298808445885
18193,2.24562340485933
18194,0.168047347119183
18197,0
18200,0.224124210708404
18204,0
18206,0
18207,0
18212,1.24445507252718
18214,1.56233234740238
18215,0.104069202531007
18219,0
18222,0
18223,0.0957831244663396
18224,0.199735970384818
18226,2.13804474987782
18227,0
18229,2.14124221246354
18232,0.120163793163285
18233,0
18234,0
18236,3.99219250606253
18237,0
18238,0
18241,1.27098478079356
18243,0
18244,0.0353350198163056
18249,0
18251,0.21091371363316
18252,0.632466960018362
18255,0
18256,0.0251802356316337
18257,0
18263,0
18266,0
18267,0.00339546514907174
18268,0
18271,0
18272,0.294640935769476
18274,1.59629762832523
18275,0
18276,0
18277,0
18278,1.97197767609387
18279,0
18281,0.248249628997595
18286,0.118512103183375
18288,0
18289,0
18295,0.117693476464943
18298,0.647482054595877
18299,0
18301,0.295733592032138
18304,0
18305,1.23812237392006
18306,0.102943981951837
18311,0
18314,0.667997817936621
18315,0
18316,2.10760875476362
18318,0
18321,0
18323,0.298151634402227
18325,1.20260740821388
18328,1.15302605595089
18329,0.235546132006492
18332,0
18333,1.49927347535065
18336,0
18338,0
18340,0
18341,0.103111033597486
18342,0
18344,0.115725280058437
18346,0.103261821876516
18347,0
18348,0.397739607693368
18350,0.363179739447809
18351,0.142028686111876
18353,0
18355,0
18358,0
18361,0.107768385668731
18363,0
18364,0
18365,1.25573933196968
18366,0
18368,0
18369,0.227556930701045
18370,0
18371,0
18372,1.62839339494418
18374,0
18376,0
18377,0.147959631511488
18379,0.111908052766051
18380,1.77057277101698
18381,0
18386,0
18387,0
18390,0.546027588365994
18392,1.34110051461062
18396,0.206981049527388
18397,0
18398,0
18400,0.102481208551685
18401,0.102410212321826
18404,0
18406,0.0147402899978883
18409,0.0970292880449815
18410,0
18411,0
18412,0.951745886510053
18413,0
18414,0
18415,0
18418,0
18419,0
18422,0.102319725399616
18425,0.00286005102653686
18429,0.145746265545368
18431,0.38501174020446
18433,0
18435,0
18436,0.0298149758795982
18440,1.1016127474823
18443,1.03898832532287
18444,1.55601611163648
18446,0
18447,1.96495032290963
18448,0
18450,0
18451,0.273774813813332
18452,0.143314416773941
18456,0
18458,0.108178421750099
18460,0
18463,1.41512111226266
18464,0
18475,0
18477,0.461266114235695
18478,0.10318509253767
18480,0.105367137403226
18481,1.14024279356559
18482,0
18483,0
18485,0
18486,1.68244662039455
18491,0.936037705707458
18492,0
18494,0.018223956462001
18495,0.235462906622525
18497,0.0225064392953325
18498,0.10516582972214
18499,1.29979562294031
18500,2.6198384696162
18502,0.857079756540008
18508,1.55550484501457
18511,0
18512,0
18513,0
18514,0
18515,0.628372594644696
18520,0
18522,0.147187737271475
18524,0.288146239623121
18526,2.61223851012149
18527,1.63993659232409
18529,1.58236367944628
18531,0.222535514771208
18534,0
18535,0
18537,0
18538,0
18543,0
18545,0.943341985150355
18546,2.34056495269029
18547,0
18548,0.18848842275938
18551,0
18553,0
18557,0
18559,0
18561,0.464552801413627
18565,0
18567,0
18568,1.05740934266277
18569,2.7521335918748
18571,0
18572,0
18573,0.331417409323078
18577,0
18578,0
18585,0
18587,1.98644302162637
18588,0
18592,0.140699975792693
18594,0
18595,0
18596,2.39792389163674
18599,0.282092602113656
18608,0.0795104679154865
18610,0.155769044455295
18611,1.56009243017616
18612,0
18613,0
18615,0.103333275671827
18617,0
18623,1.11338625467836
18625,0.155848546287873
18626,0.418698858157827
18632,0
18634,0.241983859912701
18635,0
18636,0
18642,0.22580889346017
18643,1.7089391100322
18644,0
18645,0.108719950344802
18646,1.207022147677
18647,2.1146865463977
18648,0
18649,0.122604021260009
18650,1.52296196673367
18651,2.29314481285544
18652,0
18653,2.05240021578212
18654,0.101935716917814
18655,0
18657,0.1085574400595
18658,0
18663,0.286001655054522
18665,0.0265686952802675
18666,1.73902929937653
18669,0
18670,0.38440666446032
18672,0.102995246324235
18675,2.31502536763816
18677,0
18679,0
18680,1.71009156065217
18683,0.378658929237099
18686,1.8311374018489
18687,0
18688,0
18692,0
18693,0
18694,1.93652239043026
18695,0
18697,0
18701,3.2151175939537
18702,1.18134076039146
18704,0.743279836462665
18707,1.37921061802755
18708,0
18709,0
18712,1.48007599889459
18714,0.246050033599792
18715,0.780512190439259
18716,0.339842193669956
18719,0
18724,0.458355821181745
18725,0.10238525548151
18727,1.12221533010911
18731,0.111523520891576
18732,1.64613076265145
18733,1.89733016156012
18734,0
18737,0.0826551465419747
18740,0
18744,0
18748,0
18752,2.17497469211976
18754,0.190624305840697
18757,0.228274935555523
18758,0.536574359106014
18760,0
18762,0.119233552387002
18763,0.632907834642895
18765,0
18768,0
18769,0
18770,0.14123028523545
18772,0
18773,1.36681912794465
18777,0
18778,0
18781,0
18782,0.512927774947251
18784,0.681915303627139
18788,0
18792,0
18796,0
18797,0
18798,2.67474311046643
18802,0
18808,0
18812,0
18815,0
18816,0
18820,0
18821,1.88015556178692
18822,0.116239901788721
18823,0.293265959841395
18825,0
18826,0
18829,0
18831,0
18832,1.64969072551665
18833,0
18834,0
18835,1.90424460007201
18837,0.094706495616053
18838,0.188504161920086
18840,0
18843,0
18845,0
18848,0
18849,0
18850,0
18851,0.102243017292232
18852,0.101738742800634
18853,0
18855,0.309077078430054
18856,0
18857,0
18859,0.539044567031084
18860,0
18862,0
18863,0.895331256237122
18866,0.122669307797347
18868,1.89633751025082
18869,0
18870,0.0949961402826265
18873,0
18874,0
18878,0.110304492601353
18879,0
18881,0
18882,0.102957090944453
18883,0
18884,0.0140188431878183
18885,0
18890,0
18891,1.58209457411564
18892,0
18893,0.10369068134797
18895,1.18447134873922
18902,0
18904,0
18906,0
18907,1.23264745410502
18908,0.857173130567363
18910,1.15762709757713
18911,0
18912,0.152610114747864
18914,1.4358459090313
18915,0.396630204060691
18916,2.19880863560764
18920,2.90012091157454
18922,0
18923,0.0307036046050677
18925,0.0990968957100189
18926,0.296513346775793
18931,0.295816357864521
18937,0
18938,2.41484062669014
18940,0
18941,1.34476641905024
18943,0
18944,0
18945,0.145431750490851
18946,0
18948,0
18950,0
18951,1.94343186660255
18952,0
18954,0
18957,0
18958,0.221020228400019
18966,0.164022934709774
18967,0.118386165716547
18970,3.06305424550207
18972,1.25194396741165
18973,0
18975,0
18977,1.60301658924562
18978,0
18979,0.152335551702331
18980,0
18982,0.0951684645573061
18989,0.360550644028045
18991,0.0110704563638708
18992,0.113905957077378
18994,0.274375088198815
18999,0
19002,2.01988709407705
19007,0
19008,0.0978968614553177
19010,0
19011,0.204009762348134
19012,1.65264152494784
19013,0
19014,1.50504808743768
19015,1.04278484389155
19016,0.403691027444568
19018,0.205493269242753
19021,0.115482243279486
19024,0.106334955975076
19031,1.31406495715266
19036,0
19037,0.772354959644209
19038,0
19042,0
19043,1.09559893322712
19044,0.226822861460722
19049,0
19050,0.548821391194294
19052,0
19053,0
19054,0.678276715305531
19056,0.111443154932668
19057,0
19059,0
19060,0
19062,0.10386387771478
19069,0
19072,0.143411865639683
19074,0.00203057323605171
19075,0
19078,0.633512909687407
19083,0
19084,2.64135688951132
19085,0.683589555846984
19088,1.71052996049872
19090,0.142768497831505
19092,1.40336439130534
19093,0
19095,0.10602461852118
19096,0.0973761990340556
19101,0.522887929834407
19102,0.0942268637720907
19106,0
19110,1.37496161421056
19111,1.89799560313599
19112,0
19115,1.68369768098596
19116,1.54301645675015
19118,0.102957014430039
19119,0.832929423978916
19121,0.0970423579175022
19125,1.23108304021095
19126,2.38555137560296
19127,0.869360130710574
19129,0.00525237966264669
19130,0.917112504236609
19131,0.914646415521993
19135,0
19137,0
19138,0
19140,0
19148,0
19153,0
19156,0
19158,0
19159,0.0972716516179069
19161,0.14711699061751
19168,2.31462234730701
19170,0
19174,0
19175,1.33533067823001
19177,1.29190239711365
19179,0
19180,0
19181,0
19184,0.00264144175968029
19185,0
19188,0
19192,0.328584327886479
19195,0
19197,1.88718796469678
19198,1.90888521675107
19204,0
19205,0.229335508958385
19208,0
19213,0
19214,0
19218,1.95976378567947
19219,0
19221,0
19222,0.275038889067182
19223,0
19224,0.102954511603816
19225,0
19227,0.094163200140706
19229,1.73987251457467
19230,0.149259706557833
19231,2.09698612341979
19232,0.0231013120604473
19234,0
19235,0
19236,0.287937193642611
19239,0.654736935082645
19240,2.47935056365041
19242,0.538778080837357
19243,0
19245,0
19246,0
19248,0.0986626696597996
19249,0
19250,0.25249619975533
19251,2.56419726938965
19253,0
19256,0.823619663244029
19259,0
19262,0.100320083312844
19264,0.0942516636416704
19267,0
19268,0.103315620664333
19269,0
19273,0
19275,0.100941004328755
19278,2.39408152797193
19279,0
19280,0
19287,0.098241115974476
19289,1.46719147149413
19293,0.420624561283867
19294,0.210344345145087
19295,0.137694092160653
19297,1.41879801850071
19298,1.32861157155847
19300,0.144412505430323
19302,0
19303,0.452342342498184
19305,0
19307,0
19309,0
19313,2.69745411308128
19315,0
19316,0
19318,0
19322,0
19323,1.59993159572838
19324,0.093494002010341
19325,0
19326,0.15485093710609
19327,0
19328,0
19329,0
19331,0
19332,1.39931900778101
19333,0
19335,0
19336,0
19338,0.253260369403224
19344,1.36296501784857
19345,0.0295427058182598
19347,0
19348,0
19349,0
19351,0
19353,0.243609377186399
19354,0.255082750522494
19356,0.0994349513151587
19358,0.90424151644312
19359,0.103599114944473
19360,0.098528700924565
19366,0
19369,0.275104409576524
19371,1.56135577248081
19374,0
19377,0.102238079857849
19378,1.12262777456813
19380,1.48632461927129
19383,0.0976305187012125
19384,0.0244692390959129
19388,0
19389,0
19391,0
19392,1.37149389666733
19399,0
19400,1.21684097888136
19401,0
19403,0.106982659464656
19404,1.7275467984405
19405,0
19406,0
19408,0
19410,0
19411,0
19414,1.1117893375742
19416,1.13769842194694
19418,1.1248901160705
19419,0.0464078918136166
19420,0
19421,0
19422,4.81511872486437
19424,0.0277015165497978
19426,0
19427,0
19430,1.45326306715925
19431,0
19434,0.107311503693992
19435,0
19436,1.14685498673695
19439,0.0295881417360513
19440,4.28126071347684
19443,1.49418255616583
19445,0
19446,0
19449,0
19450,2.09313385665413
19451,0.149922040575291
19452,0.210771437556367
19453,0.159242798411688
19457,0
19459,1.51891470704508
19460,2.10653893672102
19462,0.504602147078281
19463,0
19465,2.9543576514168
