"custId","predRevenue"
13778,4.39492519966011
13779,0
13780,0
13782,0
13783,0
13790,0
13792,0
13793,0
13794,0
13798,0
13804,0
13805,0
13806,0
13807,0
13808,0
13811,0
13813,0
13819,0
13820,0
13822,0
13823,0
13824,0
13825,0
13826,4.54640358119285
13827,0
13833,0
13834,0
13835,0
13841,0
13842,0
13847,0
13849,4.38517052519026
13853,0
13854,0
13856,0
13859,0
13860,0
13861,0
13865,0
13867,0
13868,0
13870,0
13875,0
13881,0
13882,0
13883,0
13884,0
13888,0
13889,0
13890,0
13891,0
13893,0
13895,4.61255164193438
13896,3.43029409523043
13899,0
13901,0
13902,0
13903,0
13904,0
13906,0
13908,0
13909,0
13910,0
13915,0
13916,0
13919,0
13921,0
13922,0
13923,0
13929,0
13930,0
13932,0
13933,0
13934,0
13936,0
13938,0
13940,0
13944,0
13947,0
13953,0
13954,0
13956,0
13957,0
13958,4.44208606666382
13959,0
13960,0
13963,0
13966,0
13968,0
13969,6.49680449741314
13971,0
13976,4.90352061248853
13977,4.00356013623017
13979,0
13980,0
13982,0
13983,0
13987,0
13990,0
13991,0
13992,0
13994,0
13995,0
13998,0
14002,0
14003,0
14005,0
14006,4.08664192775251
14008,0
14010,0
14011,0
14014,0
14015,0
14017,0
14018,0
14021,0
14023,0
14025,0
14026,0
14028,0
14034,0
14036,6.7201788469415
14038,0
14039,0
14043,0
14044,0
14045,0
14051,0
14053,0
14059,0
14062,0
14063,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14073,0
14076,0
14080,0
14081,0
14082,0
14084,0
14085,0
14086,0
14087,0
14089,0
14091,0
14096,0
14098,0
14099,0
14103,0
14106,5.42372289861416
14107,0
14109,0
14113,0
14114,0
14119,0
14121,0
14123,0
14124,0
14125,0
14126,0
14130,0
14131,0
14134,0
14135,0
14138,0
14139,0
14142,0
14145,0
14146,0
14147,0
14148,0
14150,0
14151,0
14153,0
14155,3.83028099170976
14156,0
14157,0
14158,0
14159,0
14160,0
14163,0
14164,0
14165,0
14169,0
14170,0
14171,0
14173,0
14175,0
14182,0
14183,0
14184,0
14186,0
14187,0
14188,0
14191,0
14195,0
14196,0
14198,0
14199,0
14201,0
14202,0
14203,0
14205,0
14207,0
14208,0
14210,0
14211,0
14213,0
14214,0
14215,0
14216,0
14217,0
14218,0
14219,0
14222,0
14223,0
14224,0
14225,0
14227,2.47456628806576
14228,0
14229,0
14231,0
14233,0
14234,0
14237,0
14240,0
14243,0
14244,0
14247,0
14250,0
14251,0
14254,0
14258,4.11284654835233
14260,0
14261,0
14263,0
14265,0
14266,0
14268,0
14271,0
14273,0
14276,0
14277,0
14278,0
14281,0
14285,0
14287,0
14290,0
14293,0
14294,0
14295,0
14296,0
14297,0
14300,0
14301,0
14303,4.55272263676356
14304,0
14305,0
14309,0
14310,0
14312,6.3541787034596
14313,0
14314,5.20643955223477
14319,4.56017614701985
14321,0
14323,0
14326,0
14327,0
14328,0
14329,0
14334,0
14336,0
14337,0
14339,0
14340,0
14342,4.32997315159319
14344,0
14346,0
14348,0
14351,0
14353,0
14354,0
14355,0
14356,0
14357,0
14358,0
14360,4.49913834768128
14361,0
14362,0
14364,0
14367,0
14370,0
14373,0
14375,5.79859115365534
14376,5.5352701634677
14377,5.70937804003314
14378,0
14384,0
14386,0
14388,0
14389,0
14394,0
14401,0
14404,0
14408,0
14410,0
14411,0
14413,0
14414,0
14416,0
14419,4.59860336736932
14421,0
14424,0
14425,0
14427,0
14429,0
14432,0
14434,0
14435,0
14437,0
14438,0
14439,0
14440,0
14441,0
14443,0
14446,0
14447,0
14448,0
14454,0
14457,0
14461,0
14465,0
14469,0
14472,0
14474,0
14475,0
14478,0
14479,0
14481,0
14482,0
14483,0
14487,4.66660697436676
14488,0
14489,0
14493,0
14495,0
14496,0
14497,0
14499,0
14500,0
14501,0
14503,0
14504,0
14507,0
14509,0
14510,0
14512,0
14514,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,0
14528,0
14529,0
14535,0
14536,0
14537,0
14538,0
14539,0
14541,0
14543,0
14544,0
14545,0
14546,0
14547,0
14548,0
14550,0
14559,0
14561,0
14562,0
14563,0
14565,0
14566,0
14571,0
14572,0
14576,0
14578,0
14579,0
14582,0
14583,0
14585,0
14588,0
14589,6.58194170877462
14591,0
14593,3.77060229061538
14594,0
14595,0
14596,3.50461702791899
14597,0
14599,0
14600,0
14602,0
14603,0
14604,0
14607,0
14608,0
14609,0
14611,0
14616,0
14618,0
14620,0
14622,0
14623,0
14627,0
14629,0
14635,0
14637,0
14638,0
14640,0
14642,0
14643,0
14644,0
14645,0
14649,0
14650,0
14653,0
14654,0
14655,0
14657,0
14660,0
14661,0
14662,0
14663,0
14664,0
14666,5.04139338661912
14668,0
14669,0
14670,0
14671,0
14672,0
14673,0
14674,0
14675,0
14678,0
14680,0
14682,0
14683,0
14688,0
14689,0
14690,0
14691,0
14693,0
14695,0
14697,0
14701,0
14702,0
14705,0
14709,0
14712,0
14713,0
14715,0
14717,0
14718,0
14720,0
14721,0
14722,0
14728,0
14731,0
14735,4.52022438029847
14738,0
14739,0
14740,0
14742,0
14743,0
14744,5.19285863637688
14746,0
14748,0
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,0
14761,0
14762,0
14763,5.09566037570532
14765,0
14767,0
14768,0
14777,0
14779,0
14784,0
14785,0
14787,0
14788,0
14789,3.82431415873854
14791,0
14793,0
14794,0
14795,0
14798,0
14799,0
14800,0
14801,0
14803,0
14804,0
14806,0
14807,0
14809,0
14810,0
14813,0
14815,3.47731473011445
14817,0
14818,0
14824,0
14826,0
14830,0
14833,0
14834,0
14837,0
14838,0
14840,0
14843,0
14844,0
14846,4.66188220349533
14847,0
14851,0
14856,0
14860,0
14864,0
14865,0
14867,0
14870,0
14872,0
14873,0
14875,0
14878,0
14881,0
14885,0
14887,0
14888,0
14889,0
14891,0
14892,0
14893,0
14897,4.286683363716
14900,0
14903,0
14905,0
14906,0
14909,0
14910,0
14911,0
14912,0
14913,0
14917,0
14918,0
14925,0
14926,0
14928,0
14929,0
14931,0
14937,0
14939,0
14941,0
14944,0
14947,4.49006171637878
14949,0
14951,0
14958,0
14960,0
14964,0
14965,0
14969,0
14970,0
14972,0
14973,0
14974,0
14975,0
14976,0
14977,0
14979,0
14984,0
14986,0
14988,4.78474042616732
14992,6.10718601573533
14993,0
14994,0
14996,0
14997,0
15001,0
15002,0
15004,0
15005,0
15008,0
15009,0
15011,0
15012,0
15013,0
15014,0
15017,0
15018,0
15020,0
15022,0
15023,0
15024,0
15026,0
15027,0
15029,0
15030,0
15031,0
15033,0
15035,0
15036,0
15037,0
15039,0
15040,0
15041,0
15042,0
15043,0
15045,0
15048,0
15051,4.66019512570079
15052,0
15055,0
15056,0
15057,0
15059,0
15060,0
15061,0
15063,0
15064,0
15065,0
15066,0
15069,0
15070,0
15071,0
15073,0
15074,0
15075,0
15078,0
15080,0
15082,0
15085,0
15087,0
15088,0
15093,0
15095,0
15099,0
15102,0
15109,0
15110,0
15111,0
15112,0
15113,0
15114,0
15117,0
15119,0
15121,0
15122,0
15123,0
15125,0
15130,0
15132,0
15133,0
15136,0
15138,0
15139,0
15140,0
15141,0
15142,0
15143,0
15145,0
15146,0
15148,0
15154,0
15155,0
15159,0
15167,0
15171,5.14147933609622
15172,0
15176,0
15178,0
15180,0
15181,0
15182,0
15184,0
15185,0
15187,0
15189,0
15190,0
15193,0
15194,0
15195,0
15196,0
15198,4.80670754068741
15199,0
15203,0
15208,0
15209,5.12747230713479
15211,0
15212,0
15213,0
15218,0
15219,0
15222,0
15223,0
15225,0
15227,0
15228,0
15231,0
15232,0
15237,0
15238,0
15239,0
15241,0
15243,0
15245,0
15247,0
15248,0
15249,0
15252,0
15253,0
15254,0
15257,0
15258,0
15262,0
15263,0
15265,0
15266,0
15270,0
15274,0
15275,0
15276,0
15278,0
15279,0
15282,0
15284,0
15288,0
15290,0
15296,0
15297,0
15299,0
15300,0
15302,0
15304,0
15305,0
15306,0
15308,0
15313,0
15318,0
15322,0
15323,0
15324,0
15326,0
15327,0
15328,0
15329,0
15330,0
15332,0
15334,0
15337,0
15338,0
15341,0
15342,0
15343,0
15344,0
15345,0
15348,0
15349,0
15350,0
15351,0
15352,0
15353,0
15354,0
15355,0
15358,0
15360,0
15361,0
15362,0
15363,0
15365,0
15366,0
15367,0
15369,0
15372,0
15373,0
15380,0
15384,0
15385,0
15386,0
15388,0
15390,0
15391,0
15394,0
15398,0
15399,0
15400,0
15401,0
15402,0
15403,0
15404,0
15406,0
15407,0
15411,0
15412,0
15413,0
15416,0
15418,0
15420,0
15423,0
15425,0
15427,4.77066510660502
15428,0
15429,0
15430,0
15432,0
15437,0
15439,0
15441,0
15447,0
15449,0
15450,0
15452,0
15454,0
15455,0
15456,0
15457,0
15460,0
15463,0
15466,0
15467,0
15468,0
15471,0
15472,0
15474,0
15476,0
15478,0
15479,0
15480,0
15481,0
15483,0
15486,0
15487,0
15490,0
15494,0
15495,0
15501,0
15502,0
15503,0
15504,0
15505,0
15507,0
15510,0
15511,0
15512,0
15513,0
15515,0
15518,0
15520,0
15523,0
15526,0
15532,0
15533,0
15535,0
15537,0
15539,0
15542,0
15547,0
15548,0
15549,0
15550,0
15551,0
15552,0
15555,0
15556,0
15557,0
15558,0
15559,0
15563,0
15574,0
15575,0
15577,0
15578,0
15585,0
15586,0
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15597,0
15599,0
15601,0
15602,0
15603,0
15604,0
15606,0
15610,3.59399480515872
15611,0
15613,0
15614,0
15619,0
15621,0
15626,0
15629,0
15630,0
15633,0
15636,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,0
15645,0
15647,0
15649,0
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15662,0
15663,0
15665,0
15666,0
15667,0
15670,0
15671,4.08397148575444
15673,0
15677,0
15680,0
15684,0
15685,0
15688,0
15690,0
15691,0
15692,0
15693,0
15695,0
15697,0
15698,0
15701,0
15702,0
15703,0
15706,0
15707,0
15708,0
15709,0
15712,0
15715,0
15718,0
15728,5.41200971282917
15731,0
15732,0
15734,0
15736,0
15738,0
15740,0
15744,0
15745,0
15746,0
15752,0
15754,0
15755,5.60214405010724
15756,0
15761,0
15765,0
15766,0
15767,0
15769,0
15770,0
15772,5.85598590903499
15775,5.00357226052224
15777,0
15778,0
15779,0
15781,0
15785,0
15786,0
15788,0
15797,0
15798,0
15799,0
15802,0
15803,0
15805,0
15806,0
15814,0
15816,0
15817,0
15818,4.65238263682299
15820,0
15821,0
15825,0
15827,0
15828,0
15829,0
15830,0
15831,0
15834,4.4684863566711
15837,0
15838,0
15839,0
15840,0
15843,0
15844,0
15845,0
15849,0
15850,0
15855,0
15856,0
15857,0
15860,0
15861,0
15863,0
15864,0
15865,0
15868,0
15869,0
15870,0
15871,0
15873,0
15875,0
15877,0
15879,0
15880,0
15882,0
15884,0
15886,0
15889,0
15890,0
15891,0
15892,0
15893,0
15896,0
15898,0
15899,4.94857251314838
15900,0
15901,0
15903,0
15905,0
15906,0
15909,0
15910,0
15911,4.24594822850665
15914,0
15916,0
15917,0
15920,0
15922,0
15925,0
15927,0
15928,0
15933,0
15936,0
15939,0
15944,0
15945,0
15946,0
15947,0
15949,0
15950,0
15951,0
15952,0
15953,0
15957,0
15958,0
15959,0
15960,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,0
15970,0
15971,0
15973,0
15976,0
15978,0
15983,0
15985,0
15986,0
15987,0
15988,0
15991,0
15992,0
15993,0
15995,0
15999,0
16002,0
16005,0
16007,0
16008,0
16009,0
16010,0
16013,0
16020,5.41608594395074
16021,0
16022,0
16023,0
16028,0
16030,0
16031,0
16034,0
16035,0
16037,0
16038,0
16043,0
16044,0
16045,0
16048,0
16049,0
16050,0
16052,0
16053,0
16054,0
16057,0
16058,0
16061,0
16062,0
16063,0
16064,0
16067,0
16068,0
16073,0
16074,4.62026663235779
16077,0
16078,0
16079,0
16082,0
16084,0
16087,0
16088,0
16091,0
16092,0
16093,0
16095,0
16096,0
16097,5.97632372987031
16098,0
16102,0
16106,0
16107,0
16108,0
16110,0
16114,0
16115,0
16116,0
16117,0
16118,0
16119,0
16126,0
16130,0
16132,4.96368861476615
16135,0
16141,5.27911412912095
16142,0
16145,0
16148,0
16149,0
16151,4.26969914254226
16153,0
16154,0
16155,0
16161,0
16162,0
16164,0
16167,0
16168,0
16169,4.67727961442427
16172,4.43340503315729
16174,0
16175,0
16176,0
16183,0
16187,0
16188,0
16189,0
16190,0
16191,0
16193,0
16195,0
16196,0
16201,0
16203,0
16204,0
16205,0
16206,0
16211,0
16212,0
16215,0
16216,0
16219,0
16220,0
16221,0
16223,0
16231,0
16236,0
16237,0
16239,3.95672916990418
16240,0
16241,0
16242,5.18898562174698
16246,0
16249,4.62159122443369
16250,0
16252,0
16255,0
16258,0
16264,0
16265,0
16268,0
16270,0
16271,0
16274,0
16278,0
16284,4.39099078651772
16289,0
16292,0
16294,0
16295,0
16296,0
16298,0
16305,0
16306,4.65208129398221
16308,0
16309,0
16312,0
16313,0
16317,0
16318,0
16319,0
16322,0
16323,0
16324,0
16326,0
16327,0
16328,0
16330,0
16338,0
16340,0
16341,0
16342,0
16343,0
16344,4.45625912311984
16346,0
16347,0
16349,7.16423230207958
16351,0
16352,0
16353,0
16355,0
16358,0
16360,0
16361,4.88141347531699
16367,0
16369,0
16372,0
16373,4.34539512434237
16374,0
16380,0
16383,0
16392,0
16398,0
16400,0
16401,0
16404,0
16405,0
16406,0
16407,0
16408,0
16409,0
16411,0
16413,4.81862982932856
16415,0
16416,0
16419,0
16420,0
16422,0
16424,0
16425,0
16426,0
16429,0
16430,0
16436,0
16438,0
16439,0
16440,6.82468237116114
16441,0
16443,0
16444,0
16446,0
16447,0
16448,0
16451,0
16453,0
16455,0
16458,0
16459,0
16463,0
16464,0
16466,0
16470,0
16471,0
16472,0
16473,0
16474,0
16476,0
16478,4.65084747350635
16481,0
16485,0
16488,0
16489,0
16490,0
16494,0
16495,0
16498,0
16502,0
16503,0
16507,0
16509,0
16514,0
16515,0
16516,0
16517,0
16519,0
16520,0
16521,0
16523,0
16526,0
16528,3.93767592497646
16529,0
16534,0
16535,0
16536,0
16542,0
16543,0
16546,0
16547,0
16548,0
16550,0
16552,0
16553,0
16556,0
16557,0
16558,0
16559,0
16560,0
16562,0
16565,0
16570,0
16572,0
16573,0
16574,0
16582,0
16583,0
16587,0
16589,0
16590,0
16594,0
16597,0
16599,0
16601,0
16604,0
16606,0
16607,0
16610,0
16612,0
16614,0
16615,0
16616,0
16617,0
16619,0
16623,0
16624,0
16626,0
16629,0
16632,0
16634,0
16635,0
16636,0
16637,4.72347285689334
16640,0
16642,0
16643,0
16648,0
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16659,0
16660,0
16664,0
16665,0
16666,0
16668,0
16670,0
16672,0
16675,0
16678,0
16679,5.41865394757239
16683,3.56946376190729
16684,4.66201314878826
16688,0
16692,0
16693,0
16700,0
16702,0
16703,0
16705,0
16708,0
16710,0
16711,0
16712,0
16713,0
16714,4.89997544578851
16717,0
16718,0
16720,0
16721,0
16723,0
16724,0
16727,0
16728,0
16733,0
16734,0
16736,0
16738,0
16739,0
16742,0
16743,0
16745,0
16748,0
16749,0
16754,0
16757,0
16759,0
16760,0
16761,0
16766,0
16767,0
16768,0
16769,0
16775,0
16779,0
16781,0
16782,0
16783,0
16786,0
16788,0
16792,0
16793,0
16798,0
16799,0
16803,0
16804,0
16810,0
16813,0
16814,0
16815,0
16816,0
16818,0
16821,0
16822,0
16824,0
16825,0
16826,0
16827,0
16829,0
16830,0
16832,0
16833,0
16840,0
16841,0
16842,0
16844,0
16846,0
16847,0
16848,0
16852,0
16853,0
16854,0
16856,0
16862,0
16864,0
16867,3.81791991336583
16868,0
16869,0
16871,0
16876,0
16880,0
16883,4.73477688596072
16889,0
16890,0
16892,0
16893,0
16894,0
16896,0
16903,0
16904,0
16908,0
16912,0
16921,0
16925,0
16926,0
16928,0
16929,0
16930,0
16934,0
16935,0
16936,0
16938,0
16939,0
16940,0
16942,0
16945,0
16946,0
16947,0
16948,0
16952,0
16955,0
16958,0
16959,0
16960,0
16961,0
16964,0
16965,0
16966,0
16967,0
16968,0
16969,0
16970,0
16971,0
16974,0
16975,0
16977,0
16978,0
16979,0
16980,0
16982,0
16985,0
16987,0
16988,0
16989,0
16991,0
16992,0
16996,0
16997,0
16998,0
17000,0
17001,0
17002,0
17003,0
17004,0
17006,0
17007,0
17008,0
17012,0
17018,0
17020,0
17021,0
17022,0
17023,0
17025,0
17026,0
17028,0
17030,4.99996600812481
17032,0
17038,0
17039,0
17040,0
17041,0
17044,0
17045,0
17048,0
17049,0
17051,0
17053,0
17054,0
17061,0
17063,0
17066,3.906266250113
17069,0
17070,0
17071,0
17074,0
17077,0
17079,0
17080,0
17086,4.80925185675611
17087,0
17088,0
17090,0
17091,0
17092,0
17094,0
17095,0
17099,4.50591220904367
17100,0
17103,0
17104,0
17106,0
17109,0
17110,0
17116,0
17117,0
17119,0
17120,0
17122,0
17123,0
17130,0
17131,0
17132,0
17133,0
17134,0
17136,0
17137,0
17140,0
17141,0
17144,0
17147,0
17148,0
17149,0
17151,0
17153,0
17154,0
17159,0
17160,0
17161,0
17162,0
17163,4.92719866264251
17164,0
17165,0
17167,0
17172,0
17173,0
17175,0
17176,0
17178,0
17179,0
17181,0
17182,0
17183,0
17184,0
17185,0
17188,0
17189,0
17192,0
17195,0
17196,0
17199,0
17200,0
17204,0
17205,0
17208,0
17211,0
17213,0
17214,0
17217,0
17219,0
17222,0
17224,5.26253053408971
17225,0
17232,0
17233,0
17235,0
17236,0
17241,0
17243,3.28776401878565
17248,3.8139056334731
17250,0
17251,0
17252,0
17253,4.68342617290364
17254,0
17255,0
17256,0
17258,0
17260,0
17263,0
17264,4.68863601069881
17265,0
17270,0
17272,0
17273,0
17275,0
17276,0
17277,0
17278,0
17282,0
17283,0
17284,0
17287,0
17290,0
17291,0
17293,0
17295,0
17298,0
17303,0
17305,0
17308,0
17309,0
17310,0
17311,3.90649983241705
17314,0
17316,0
17317,0
17319,0
17320,0
17321,0
17322,0
17324,0
17327,4.30298531802801
17330,0
17332,0
17333,0
17334,0
17335,0
17336,0
17339,0
17341,0
17343,3.45136337776518
17344,0
17348,0
17349,0
17350,0
17351,0
17354,3.95436356843922
17356,0
17357,0
17358,0
17359,0
17360,0
17362,0
17363,0
17364,0
17365,0
17367,0
17369,4.11290454380111
17371,0
17374,0
17376,0
17379,4.2080273752199
17380,0
17384,0
17389,0
17390,0
17392,0
17394,0
17395,0
17397,0
17399,0
17400,0
17402,0
17404,0
17406,4.72146744176318
17407,0
17410,0
17411,0
17414,0
17417,0
17418,0
17419,0
17420,6.75720256094381
17423,0
17426,0
17429,0
17430,0
17431,0
17434,0
17435,0
17436,0
17437,0
17439,0
17441,0
17443,0
17444,0
17447,0
17450,0
17453,0
17454,0
17456,0
17463,0
17464,0
17467,0
17468,4.8265932659822
17473,0
17474,0
17476,0
17479,0
17481,0
17482,0
17483,0
17485,0
17486,0
17488,0
17489,0
17490,0
17491,0
17494,4.75133430234672
17496,0
17497,0
17499,0
17500,0
17501,4.70714835580388
17503,0
17504,0
17506,0
17522,0
17525,0
17527,0
17530,0
17531,0
17532,0
17534,5.37151003337692
17538,0
17540,4.55947394885121
17542,0
17543,0
17544,0
17547,0
17549,0
17552,0
17553,4.70529960309194
17556,0
17557,0
17558,0
17561,4.52430469925123
17562,5.56744596471013
17567,4.53566678679165
17570,0
17572,0
17574,0
17575,0
17576,5.00345118766048
17577,0
17578,0
17584,0
17588,0
17589,0
17591,0
17593,0
17595,4.18240155226353
17596,4.82803734449022
17597,0
17600,0
17603,0
17605,0
17608,0
17609,0
17610,0
17611,0
17612,0
17613,0
17616,0
17617,0
17618,0
17619,0
17620,0
17621,0
17624,0
17628,0
17629,0
17632,0
17637,0
17638,0
17643,0
17644,0
17645,0
17647,0
17648,0
17650,0
17651,0
17652,0
17656,0
17657,0
17658,0
17659,0
17661,0
17664,0
17670,0
17671,0
17673,0
17676,0
17678,0
17681,0
17682,0
17684,0
17685,0
17686,0
17688,0
17693,0
17696,0
17699,0
17704,0
17705,0
17706,0
17707,0
17708,0
17710,0
17718,4.53393804176668
17720,0
17721,0
17722,0
17724,0
17725,0
17727,0
17730,0
17731,0
17733,0
17735,0
17736,0
17738,0
17739,4.19355965452437
17741,0
17745,0
17747,0
17748,4.71043362144187
17751,0
17752,0
17755,0
17756,0
17759,0
17761,0
17762,0
17765,0
17767,0
17769,0
17770,0
17772,0
17776,0
17780,0
17782,0
17784,0
17785,0
17786,0
17787,0
17788,5.27419184575792
17789,0
17797,0
17800,0
17801,0
17803,0
17804,0
17805,0
17806,0
17810,0
17811,0
17815,0
17816,0
17818,0
17821,5.45014940123513
17827,0
17829,0
17830,0
17831,0
17835,0
17836,0
17839,0
17842,0
17843,0
17845,0
17846,0
17847,0
17849,0
17851,0
17853,0
17854,0
17857,0
17860,0
17862,0
17863,0
17864,0
17865,0
17871,0
17877,4.7639117556276
17879,0
17882,0
17885,0
17886,0
17889,0
17891,6.21904469071948
17892,0
17894,0
17895,0
17899,0
17900,0
17902,0
17904,0
17910,0
17913,0
17915,0
17917,0
17918,0
17920,0
17924,4.36974921803003
17925,0
17928,0
17929,0
17930,0
17931,0
17932,0
17935,0
17936,0
17938,0
17939,0
17940,0
17941,0
17944,0
17945,0
17947,0
17948,0
17950,0
17954,0
17956,0
17957,0
17963,0
17964,0
17971,0
17972,0
17973,0
17975,0
17976,0
17977,0
17978,0
17979,0
17980,0
17981,0
17982,0
17984,0
17988,0
17990,0
17991,4.24506778012663
17994,0
17995,0
17996,0
17999,0
18001,0
18004,0
18014,0
18016,0
18017,0
18018,4.02779060549183
18020,0
18022,0
18023,0
18024,0
18025,0
18026,0
18027,0
18028,0
18029,0
18030,0
18035,0
18036,0
18038,0
18041,0
18043,0
18048,0
18050,3.81574684250778
18056,0
18057,0
18060,0
18062,0
18066,0
18067,0
18071,0
18075,0
18079,0
18081,3.98194390952936
18082,0
18088,0
18089,4.02147922856579
18091,0
18092,0
18093,0
18095,0
18097,3.93228452109108
18099,0
18100,0
18102,0
18106,0
18110,0
18113,0
18114,0
18116,0
18118,0
18122,0
18124,0
18125,0
18126,5.8092478221051
18127,0
18128,0
18131,0
18134,0
18135,0
18138,0
18141,0
18142,0
18144,0
18147,0
18148,0
18151,0
18153,0
18154,0
18155,0
18156,0
18157,0
18158,0
18160,0
18163,0
18165,0
18168,0
18171,0
18172,0
18173,0
18174,0
18181,0
18182,0
18184,0
18186,0
18187,0
18189,0
18192,0
18193,4.61953380640624
18194,0
18197,0
18200,0
18204,0
18206,0
18207,0
18212,0
18214,4.13203260195141
18215,0
18219,0
18222,0
18223,0
18224,0
18226,0
18227,0
18229,0
18232,0
18233,0
18234,0
18236,5.80814097060519
18237,0
18238,0
18241,4.13131848677863
18243,0
18244,0
18249,0
18251,0
18252,0
18255,0
18256,0
18257,0
18263,0
18266,0
18267,0
18268,0
18271,0
18272,0
18274,0
18275,0
18276,0
18277,0
18278,3.59557904813527
18279,0
18281,0
18286,0
18288,0
18289,0
18295,0
18298,0
18299,0
18301,0
18304,0
18305,0
18306,0
18311,0
18314,0
18315,0
18316,0
18318,0
18321,0
18323,0
18325,0
18328,0
18329,0
18332,0
18333,0
18336,0
18338,0
18340,0
18341,0
18342,0
18344,0
18346,0
18347,0
18348,0
18350,0
18351,0
18353,0
18355,0
18358,0
18361,0
18363,0
18364,0
18365,0
18366,0
18368,0
18369,0
18370,0
18371,0
18372,0
18374,0
18376,0
18377,0
18379,0
18380,3.62934963284024
18381,0
18386,0
18387,0
18390,0
18392,0
18396,0
18397,0
18398,0
18400,0
18401,0
18404,0
18406,0
18409,0
18410,0
18411,0
18412,0
18413,0
18414,0
18415,0
18418,0
18419,0
18422,0
18425,0
18429,0
18431,0
18433,0
18435,0
18436,0
18440,0
18443,0
18444,0
18446,0
18447,0
18448,0
18450,0
18451,0
18452,0
18456,0
18458,0
18460,0
18463,0
18464,0
18475,0
18477,0
18478,0
18480,0
18481,0
18482,0
18483,0
18485,0
18486,0
18491,0
18492,0
18494,0
18495,0
18497,0
18498,0
18499,0
18500,4.72321196028881
18502,0
18508,0
18511,0
18512,0
18513,0
18514,0
18515,0
18520,0
18522,0
18524,0
18526,4.68122835696787
18527,0
18529,0
18531,0
18534,0
18535,0
18537,0
18538,0
18543,0
18545,0
18546,4.41937991924002
18547,0
18548,0
18551,0
18553,0
18557,0
18559,0
18561,0
18565,0
18567,0
18568,0
18569,3.31107251429436
18571,0
18572,0
18573,0
18577,0
18578,0
18585,0
18587,0
18588,0
18592,0
18594,0
18595,0
18596,4.33141551386244
18599,0
18608,0
18610,0
18611,0
18612,0
18613,0
18615,0
18617,0
18623,0
18625,0
18626,0
18632,0
18634,0
18635,0
18636,0
18642,0
18643,0
18644,0
18645,0
18646,0
18647,4.13064960138863
18648,0
18649,0
18650,0
18651,4.78726233651752
18652,0
18653,0
18654,0
18655,0
18657,0
18658,0
18663,0
18665,0
18666,0
18669,0
18670,0
18672,0
18675,4.67286217571427
18677,0
18679,0
18680,4.33513609676557
18683,0
18686,0
18687,0
18688,0
18692,0
18693,0
18694,0
18695,0
18697,0
18701,4.63418187834032
18702,4.04535322242941
18704,0
18707,4.63967121449245
18708,0
18709,0
18712,0
18714,0
18715,0
18716,0
18719,0
18724,0
18725,0
18727,0
18731,0
18732,0
18733,0
18734,0
18737,0
18740,0
18744,0
18748,0
18752,4.16194926358804
18754,0
18757,0
18758,0
18760,0
18762,0
18763,0
18765,0
18768,0
18769,0
18770,0
18772,0
18773,0
18777,0
18778,0
18781,0
18782,0
18784,0
18788,0
18792,0
18796,0
18797,0
18798,4.61344735947516
18802,0
18808,0
18812,0
18815,0
18816,0
18820,0
18821,0
18822,0
18823,0
18825,0
18826,0
18829,0
18831,0
18832,0
18833,0
18834,0
18835,4.76419403962903
18837,0
18838,0
18840,0
18843,0
18845,0
18848,0
18849,0
18850,0
18851,0
18852,0
18853,0
18855,0
18856,0
18857,0
18859,0
18860,0
18862,0
18863,0
18866,0
18868,0
18869,0
18870,0
18873,0
18874,0
18878,0
18879,0
18881,0
18882,0
18883,0
18884,0
18885,0
18890,0
18891,0
18892,0
18893,0
18895,0
18902,0
18904,0
18906,0
18907,0
18908,0
18910,0
18911,0
18912,0
18914,0
18915,0
18916,3.99241021009428
18920,4.74204604613537
18922,0
18923,0
18925,0
18926,0
18931,0
18937,0
18938,4.0213663443286
18940,0
18941,0
18943,0
18944,0
18945,0
18946,0
18948,0
18950,0
18951,0
18952,0
18954,0
18957,0
18958,0
18966,0
18967,0
18970,5.55443737484751
18972,0
18973,0
18975,0
18977,3.80304445022946
18978,0
18979,0
18980,0
18982,0
18989,0
18991,0
18992,0
18994,0
18999,0
19002,0
19007,0
19008,0
19010,0
19011,0
19012,0
19013,0
19014,0
19015,0
19016,0
19018,0
19021,0
19024,0
19031,0
19036,0
19037,0
19038,0
19042,0
19043,0
19044,0
19049,0
19050,0
19052,0
19053,0
19054,0
19056,0
19057,0
19059,0
19060,0
19062,0
19069,0
19072,0
19074,0
19075,0
19078,0
19083,0
19084,4.39276231507323
19085,0
19088,3.03175495588692
19090,0
19092,0
19093,0
19095,0
19096,0
19101,0
19102,0
19106,0
19110,0
19111,4.24731498684401
19112,0
19115,0
19116,0
19118,0
19119,0
19121,0
19125,0
19126,4.86748653435037
19127,0
19129,0
19130,0
19131,0
19135,0
19137,0
19138,0
19140,0
19148,0
19153,0
19156,0
19158,0
19159,0
19161,0
